spot,公園,博物館,校園,露營,遊樂園,園區,親子,廟宇,老街,歷史,藝術,觀光工廠,景觀,溫泉,農場,餐廳,美食,夜景,夜市,咖啡廳,展覽,車站,花海,拍照,步道,自然,寵物,異國,情侶
誠品畫廊,0,0.125,0,0,0,0,0,0,0,0.125,0.125,0,0,0.125,0,0.125,0.125,0.125,0,0,0.125,0,0,0,0,0,0,0,0
無極天元宮,0.064102564,0,0.012820513,0,0,0,0.064102564,0.076923077,0.051282051,0.012820513,0.025641026,0,0.025641026,0.038461538,0.025641026,0.038461538,0.051282051,0,0,0.025641026,0.012820513,0,0.205128205,0.076923077,0.064102564,0.038461538,0,0,0.08974359
遼寧公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迪化街年貨大街,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小白宮(前清淡水關稅務司官邸),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
三峽清水祖師廟,0.111111111,0,0,0,0,0,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0.111111111,0,0,0
臺北市立兒童新樂園,0.03030303,0.03030303,0,0.03030303,0.060606061,0,0.181818182,0,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.060606061,0.090909091,0.03030303,0,0,0.03030303,0.03030303,0.03030303,0,0.03030303,0.03030303,0,0,0.121212121
花卉試驗中心,0.076923077,0,0,0,0.076923077,0,0.076923077,0,0,0,0.076923077,0,0.038461538,0,0,0.038461538,0.038461538,0,0.038461538,0,0.076923077,0,0.192307692,0.038461538,0.115384615,0.076923077,0,0.038461538,0
三腳渡擺渡口,0.142857143,0,0,0,0,0,0,0.571428571,0,0,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
臺北當代工藝設計分館,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0.2,0.2,0,0,0
大湖公園,0.072695035,0.05141844,0.000886525,0.046985816,0.004432624,0.046985816,0.093971631,0.013297872,0.050531915,0.012411348,0.018617021,0,0.060283688,0.010638298,0.00177305,0.052304965,0.070921986,0.05141844,0.007978723,0.050531915,0.007978723,0.05141844,0.061170213,0.026595745,0.02748227,0.016843972,0.005319149,0.062943262,0.022163121
王大閎建築劇場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
李臨秋故居,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北投公園露天溫泉浴池,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
夢幻湖,0.136842105,0,0,0,0,0,0.042105263,0.021052632,0.010526316,0.021052632,0,0,0.073684211,0.073684211,0.021052632,0.021052632,0.052631579,0.010526316,0.021052632,0.010526316,0.021052632,0.052631579,0.084210526,0.031578947,0.147368421,0.063157895,0,0.042105263,0.042105263
台北當代藝術館,0.025,0.025,0,0,0.025,0.05,0.1,0,0.025,0.05,0.1,0,0.025,0.025,0,0.075,0.075,0.025,0.05,0.025,0.1,0.05,0,0.025,0.025,0.025,0.025,0,0.05
臺北北門郵局(臺北901支),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
關渡碼頭-甘豆門,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
菁桐老街,0.028776978,0.021582734,0.014388489,0,0.007194245,0.014388489,0.050359712,0.050359712,0.136690647,0.079136691,0.014388489,0,0.064748201,0.035971223,0.007194245,0.007194245,0.028776978,0.014388489,0.007194245,0,0.014388489,0.129496403,0.050359712,0.086330935,0.064748201,0.035971223,0,0,0.035971223
沅陵商店街-鞋子街,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東區地下街,0.025,0.025,0.025,0.025,0.025,0,0.125,0.025,0.025,0.025,0.05,0,0.025,0.025,0,0.05,0.125,0.025,0.025,0.025,0.025,0.05,0.075,0,0.025,0.025,0,0.05,0.075
十三行博物館,0.063291139,0.066212269,0.00097371,0.053554041,0.003894839,0.049659202,0.093476144,0.004868549,0.05744888,0.014605648,0.019474197,0.00194742,0.0593963,0.008763389,0.00292113,0.05842259,0.075949367,0.051606621,0.003894839,0.052580331,0.009737098,0.05744888,0.05744888,0.021421616,0.011684518,0.015579357,0.003894839,0.065238559,0.014605648
社子島迎星碼頭,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
行天宮北投分宮-忠義廟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
忠孝碼頭,0.125,0,0,0,0,0,0.083333333,0,0.041666667,0.083333333,0.125,0,0.125,0,0,0,0.041666667,0.041666667,0,0,0,0,0.083333333,0.041666667,0.041666667,0.083333333,0.041666667,0.041666667,0
台開築空間 ARKI GAL?RIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
台新金控大樓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
台北啤酒工場,0.045454545,0.045454545,0,0,0.045454545,0.045454545,0.045454545,0,0.045454545,0.045454545,0.045454545,0,0.045454545,0.045454545,0,0.045454545,0.090909091,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0,0,0.045454545,0.045454545,0.045454545,0,0.045454545
臺北工業學校紅樓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
臺北市孔廟,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福利社 FreeS Art Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大安藝樓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
內湖花市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
芝山公園,0.142857143,0,0,0,0,0,0.142857143,0.071428571,0,0.071428571,0.142857143,0,0.142857143,0,0,0.071428571,0,0,0,0,0.071428571,0,0,0,0.071428571,0.071428571,0,0,0
圓山水神社,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
臺灣大學,0.066666667,0.066666667,0.133333333,0,0,0,0,0,0,0.266666667,0,0,0,0,0.066666667,0,0,0,0,0,0.066666667,0,0.066666667,0.066666667,0.066666667,0,0,0.133333333,0
淡水馬偕墓園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
愛國東路婚紗街,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
濱江蔬果_魚市場,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北投普濟寺,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
南港山系_象山親山步道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
蘆洲李氏古厝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
關渡自然公園,0.114285714,0.042857143,0,0.014285714,0.014285714,0.028571429,0.185714286,0.028571429,0.014285714,0,0.057142857,0,0.042857143,0,0.014285714,0.028571429,0.028571429,0.028571429,0.014285714,0.014285714,0.014285714,0.042857143,0.042857143,0.028571429,0.057142857,0.114285714,0,0.014285714,0.014285714
淡水禮拜堂,0.083333333,0,0,0,0,0,0,0.083333333,0.25,0.166666667,0.166666667,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0.083333333,0,0,0,0.083333333,0
文昌宮,0,0,0,0,0,0,0,0.6,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
艋舺龍山文創B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大屯山系-中正山親山步道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陳天來故居,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
士林神農宮,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
二二八和平公園,0.214285714,0.107142857,0,0,0,0,0.071428571,0.071428571,0,0.178571429,0,0,0,0,0,0,0,0,0.035714286,0,0.107142857,0.035714286,0.035714286,0,0.107142857,0,0,0,0.035714286
科幻巨石陣 Stonehenge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大稻埕辜宅,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
富民生態公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
草嶺古道,0.077720207,0.025906736,0.005181347,0.005181347,0,0,0.041450777,0.139896373,0.025906736,0.082901554,0.020725389,0,0.088082902,0,0.005181347,0.010362694,0.031088083,0.005181347,0,0,0.005181347,0.098445596,0.077720207,0.031088083,0.129533679,0.077720207,0,0.015544041,0
捷運中山地下書街,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幾米主題南港站,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大屯山系-貴子坑親山步道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
甘樂文創展演空間,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東門-景福門,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
湧蓮寺,0,0,0,0,0,0,0.111111111,0.444444444,0,0.111111111,0,0,0,0,0,0,0.111111111,0,0.111111111,0,0,0,0.111111111,0,0,0,0,0,0
臺北傳奇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
臺北市客家文化主題公園,0.117647059,0.117647059,0,0,0,0,0.058823529,0,0,0.117647059,0.058823529,0,0.058823529,0,0,0.058823529,0.058823529,0,0,0,0.058823529,0.058823529,0,0.058823529,0.058823529,0.058823529,0,0.058823529,0
基隆河左右岸親水自行車道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福州山公園,0.111111111,0.027777778,0,0.027777778,0.027777778,0,0.083333333,0,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.027777778,0.083333333,0.027777778,0,0,0.027777778,0.027777778,0.055555556,0,0.111111111,0.111111111,0,0,0.055555556
140高地公園,0.086956522,0.043478261,0,0,0.043478261,0.043478261,0.043478261,0,0.043478261,0.043478261,0.043478261,0,0.043478261,0.043478261,0,0.043478261,0.086956522,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0,0,0.043478261,0.043478261,0.043478261,0,0.043478261
西園29服飾創作基地(臺北服飾文化館),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
原民生活美學館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
和興炭坑,0.057142857,0.028571429,0,0.028571429,0.057142857,0,0.057142857,0,0.028571429,0.028571429,0.028571429,0.028571429,0.028571429,0.057142857,0.028571429,0.057142857,0.085714286,0.057142857,0,0,0.028571429,0.028571429,0.085714286,0.028571429,0.057142857,0.028571429,0,0,0.085714286
新店溪、大漢溪與淡水河自行車道,0.111111111,0,0,0,0,0,0.111111111,0.111111111,0,0,0,0,0.111111111,0,0,0.111111111,0,0.111111111,0,0,0,0,0.111111111,0,0.111111111,0.111111111,0,0,0
臺北忠烈祠,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
Nou Gallery新畫廊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
台北故事館,0.044776119,0.044776119,0.014925373,0.014925373,0.029850746,0.014925373,0.044776119,0.014925373,0.029850746,0.074626866,0.074626866,0,0.029850746,0.029850746,0,0.044776119,0.059701493,0.029850746,0.029850746,0.029850746,0.074626866,0.029850746,0.044776119,0,0.059701493,0.044776119,0.014925373,0.044776119,0.029850746
景美集應廟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迪化二Ｏ七博物館,0.038461538,0.076923077,0,0,0.038461538,0.038461538,0.038461538,0,0.038461538,0.076923077,0.076923077,0,0.038461538,0.038461538,0,0.038461538,0.076923077,0.038461538,0.038461538,0.038461538,0.076923077,0.038461538,0,0,0.038461538,0.038461538,0.038461538,0,0.038461538
延平河濱公園,0.16,0.04,0,0,0,0,0.08,0,0.04,0,0.04,0.04,0.12,0,0,0.04,0.04,0.04,0,0,0.04,0.04,0.12,0,0.04,0.04,0.04,0,0.04
華西街觀光夜市,0.0625,0.0625,0,0,0,0.03125,0.03125,0.0625,0.0625,0.03125,0.03125,0,0,0,0,0,0.15625,0.03125,0.125,0,0.0625,0.0625,0,0.03125,0.03125,0.03125,0,0.0625,0.03125
臺北監獄圍牆遺蹟,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中研院歷史文物陳列館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立臺灣科學教育館,0.068965517,0.068965517,0,0,0,0,0.310344828,0,0,0,0,0,0.034482759,0,0,0.068965517,0.068965517,0,0.034482759,0,0.103448276,0.068965517,0,0.034482759,0,0.068965517,0,0.068965517,0
梧州街觀光夜市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陽明書屋,0.076923077,0,0,0.019230769,0,0,0.076923077,0.038461538,0.019230769,0.019230769,0,0,0.019230769,0.019230769,0.019230769,0.076923077,0.096153846,0,0,0.019230769,0.019230769,0.038461538,0.115384615,0.057692308,0.096153846,0.076923077,0,0.019230769,0.076923077
國立臺灣博物館,0.076923077,0.092307692,0,0,0.015384615,0.015384615,0.107692308,0.015384615,0.015384615,0.107692308,0.046153846,0,0.015384615,0.015384615,0,0.046153846,0.046153846,0.015384615,0.015384615,0.015384615,0.092307692,0.061538462,0.030769231,0.046153846,0.030769231,0.015384615,0,0.030769231,0.030769231
景美人權文化園區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
松山奉天宮,0.083333333,0,0.083333333,0,0,0,0.083333333,0.166666667,0,0.083333333,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0.083333333,0,0.166666667,0.166666667,0,0,0
碧湖步道,0.074074074,0,0,0,0,0,0.074074074,0.148148148,0,0.074074074,0,0,0.074074074,0,0,0,0,0,0,0,0,0,0.185185185,0.074074074,0.148148148,0.037037037,0.074074074,0,0.037037037
興旺公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
命理街,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
猴硐,0.034782609,0.043478261,0.013043478,0.004347826,0.017391304,0.013043478,0.060869565,0.056521739,0.030434783,0.082608696,0.013043478,0,0.07826087,0.013043478,0,0.02173913,0.056521739,0.013043478,0.008695652,0.017391304,0.013043478,0.134782609,0.056521739,0.026086957,0.086956522,0.043478261,0.008695652,0.02173913,0.030434783
二格山系-仙跡岩親山步道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
平溪老街,0.050505051,0.04040404,0.01010101,0,0.01010101,0.02020202,0.060606061,0.070707071,0.141414141,0.04040404,0.02020202,0,0.050505051,0.04040404,0,0.02020202,0.03030303,0.02020202,0.01010101,0,0.01010101,0.121212121,0.03030303,0.070707071,0.090909091,0,0,0,0.04040404
西園路-佛具街,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冷水坑溫泉區,0.2,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0
殷海光故居,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雲門劇場,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0,0.046511628,0.023255814,0.023255814,0.069767442,0.069767442,0,0.046511628,0.023255814,0,0.046511628,0.069767442,0.023255814,0.046511628,0.046511628,0.046511628,0.023255814,0.069767442,0.023255814,0.046511628,0.069767442,0,0.046511628,0.023255814
文水藝文中心,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
梁實秋故居,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
晴光市場,0.068965517,0.034482759,0,0,0,0,0.103448276,0,0.034482759,0.068965517,0,0,0,0.068965517,0,0.034482759,0.137931034,0.034482759,0.068965517,0,0,0.068965517,0.034482759,0.068965517,0.068965517,0.034482759,0,0,0.068965517
西昌街-青草巷,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南港山系_虎山親山步道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
光點臺北,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古亭河濱公園,0.161290323,0.064516129,0,0.032258065,0,0,0.064516129,0.032258065,0,0.032258065,0.032258065,0,0.096774194,0,0,0.032258065,0.096774194,0.032258065,0.032258065,0,0,0.064516129,0,0.032258065,0.032258065,0.032258065,0,0.096774194,0.032258065
彩虹橋,0.078212291,0.016759777,0.005586592,0.016759777,0.005586592,0.005586592,0.061452514,0.044692737,0.016759777,0.022346369,0.055865922,0,0.089385475,0.016759777,0.005586592,0.033519553,0.055865922,0.011173184,0.033519553,0.016759777,0.016759777,0.055865922,0.044692737,0.05027933,0.078212291,0.055865922,0.005586592,0.067039106,0.033519553
水湳洞遊客中心及展演藝廊,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
華江碼頭,0.115384615,0,0,0,0,0,0.038461538,0.038461538,0.038461538,0.076923077,0.038461538,0,0.153846154,0,0,0,0.115384615,0.038461538,0.038461538,0,0,0.038461538,0.038461538,0.038461538,0,0.153846154,0,0.038461538,0
臺北清真寺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃源谷,0.140625,0,0,0,0,0,0.03125,0.125,0.046875,0.015625,0.03125,0,0.09375,0.015625,0,0,0.015625,0,0,0,0,0.125,0.015625,0.0625,0.15625,0.109375,0,0.015625,0
學學 XUE XUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南港公園,0.155555556,0,0,0,0,0,0.133333333,0.088888889,0,0.066666667,0.022222222,0,0.066666667,0,0,0,0.022222222,0.044444444,0,0,0,0.066666667,0.022222222,0.022222222,0.155555556,0.111111111,0,0.022222222,0
紫藤廬,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0,0.071428571,0.035714286,0.035714286,0.035714286,0.035714286,0,0.035714286,0.035714286,0,0.035714286,0.071428571,0.035714286,0.035714286,0.035714286,0.035714286,0.035714286,0.107142857,0,0.035714286,0.035714286,0,0.035714286,0.035714286
優人神鼓山上劇場,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0.166666667,0.333333333,0,0.166666667,0,0,0,0
錫口(彩虹)碼頭,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
順益臺灣原住民博物館,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
陽明山國家公園,0.180288462,0.002403846,0.007211538,0.007211538,0,0,0.050480769,0.026442308,0.009615385,0.045673077,0.009615385,0,0.081730769,0.050480769,0.019230769,0.021634615,0.019230769,0.004807692,0.002403846,0.004807692,0.009615385,0.033653846,0.105769231,0.040865385,0.137019231,0.091346154,0,0.012019231,0.026442308
大屯山系-軍艦岩親山步道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
臨濟護國禪寺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
龍山寺地下街,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
龍洞灣,0.144444444,0.011111111,0.022222222,0,0,0,0.011111111,0.1,0.011111111,0.022222222,0,0,0.155555556,0,0,0.011111111,0.022222222,0,0.011111111,0,0,0.055555556,0.055555556,0.044444444,0.2,0.122222222,0,0,0
板橋後站商圈(府中商圈),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
五指山系-大崙頭尾山親山步道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福林公園,0.15625,0,0,0,0,0,0.03125,0,0,0.03125,0.09375,0,0.0625,0,0,0.03125,0.09375,0,0,0.03125,0.09375,0.03125,0.0625,0.0625,0.09375,0.09375,0,0,0.03125
九份老街,0.075163399,0.049019608,0.009803922,0.006535948,0.016339869,0.006535948,0.052287582,0.029411765,0.114379085,0.04248366,0.039215686,0.003267974,0.068627451,0.022875817,0.006535948,0.035947712,0.094771242,0.035947712,0.022875817,0.006535948,0.019607843,0.055555556,0.019607843,0.029411765,0.039215686,0.039215686,0.003267974,0.026143791,0.029411765
金山金包里老街,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
碧山露營場,0.076923077,0,0,0.153846154,0,0,0.076923077,0,0,0,0,0,0.153846154,0,0.076923077,0,0,0,0,0,0,0.153846154,0,0,0.153846154,0.153846154,0,0,0
北投公園,0.125,0.1,0,0.0125,0.0125,0.0125,0.05,0,0.025,0.1125,0.0125,0,0.05,0.125,0,0.0125,0.0625,0.0125,0.025,0.0125,0.025,0.0375,0.025,0.05,0.0375,0.0375,0,0.0125,0.0125
臺北藝術大學,0.2,0,0,0,0,0,0,0,0,0.1,0.2,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0
洲美蜆仔港公園,0.181818182,0,0,0,0,0,0.090909091,0,0,0,0.090909091,0,0.090909091,0,0,0,0,0,0,0,0,0.090909091,0.181818182,0.181818182,0.090909091,0,0,0,0
中華文化總會,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
國立臺灣博物館 (土銀展示館),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
基隆廟口,0.07266436,0.031141869,0,0,0.003460208,0.003460208,0.065743945,0.141868512,0.01384083,0.031141869,0.044982699,0.003460208,0.020761246,0.01384083,0.006920415,0.027681661,0.14532872,0.017301038,0.096885813,0.031141869,0.010380623,0.069204152,0.006920415,0.044982699,0.034602076,0.017301038,0.003460208,0.020761246,0.020761246
貓空纜車,0.047619048,0.031746032,0.006349206,0,0.063492063,0.00952381,0.073015873,0.041269841,0.019047619,0.050793651,0.019047619,0,0.041269841,0.022222222,0.003174603,0.025396825,0.063492063,0.015873016,0.019047619,0.019047619,0.028571429,0.095238095,0.079365079,0.034920635,0.085714286,0.044444444,0.003174603,0.012698413,0.044444444
家畫廊,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
七星山系-天母古道親山步道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南港山系-更寮古道親山步道,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
文山公民會館,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
陽明山溫泉區,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
通化公園,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迎風河濱公園,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0
中山堂,0.038461538,0.057692308,0.019230769,0,0.019230769,0.019230769,0.019230769,0.038461538,0.057692308,0.115384615,0.076923077,0,0,0.038461538,0,0.019230769,0.057692308,0.019230769,0.057692308,0.019230769,0.096153846,0.057692308,0.019230769,0.019230769,0.019230769,0,0.019230769,0.076923077,0.019230769
郭木生文教基金會美術中心,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
艋舺清水巖,0.055555556,0,0,0,0,0,0.055555556,0.333333333,0.055555556,0.222222222,0.055555556,0,0,0,0,0,0.055555556,0,0,0,0,0.055555556,0,0.055555556,0,0.055555556,0,0,0
深坑老街,0.047120419,0.031413613,0.010471204,0.010471204,0.02617801,0.015706806,0.089005236,0.041884817,0.094240838,0.036649215,0.031413613,0.005235602,0.036649215,0.02617801,0.005235602,0.047120419,0.089005236,0.031413613,0.031413613,0.015706806,0.02617801,0.036649215,0.031413613,0.031413613,0.036649215,0.036649215,0.020942408,0.015706806,0.041884817
平等里櫻花,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0.25,0.125,0.125,0.125,0,0,0.125
菁礐古圳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
理學堂大書院,0,0.083333333,0.166666667,0,0,0,0,0.166666667,0,0.25,0.083333333,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0.083333333,0,0.083333333,0
